关于「历代政治得失·清代」：特的传统，西方人不易理解此分别的…？	特的传统，西方人不易理解此分别的。若要把“流品”二字翻成西方名词也无法翻，只有中国人脑筋里才懂得。譬如唱戏也是一职业。然而在中国人脑筋里，唱戏的自成一流。这一流，那一流，各自有品，等级不同。种田的，读书的，也同样是职业；而在我们脑筋里，除开职业之外，却夹有另一观念，这就是所谓的“流品”。在明代政府的观念里，胥吏另成一流品。胥吏是没有出身的。先是不准做御史，后又不准考进士。结果只叫考生或秀才之中无出路的来当胥吏。胥吏流品虽低，但他们对当时政治影响却很大。近代政治界中最有名的所谓“绍兴师爷”，也不是清代才有，早在元明时代已有了。他们的势力，早已布满在全国。明代有一位理学先生陈几亭，他有一位朋友到绍兴去当知县；他写一篇文章送行，大意说：“天下治乱在六部，而六部的胥吏完全是绍兴人。这些绍兴人虽在中央政府办文案，但他们的父兄都还在绍兴。希望你到绍兴后，多能注意教化他们的家庭。把胥吏的父兄教化好，将来他们就可以教化胥吏。胥吏变好了，天下就治。所以绍兴是天下治乱的根本。”陈几亭这番话，实在不能说没有他的道理。历史上的事情，有些摆在桌子面上，有些则隐藏在桌子底下。一般谈历史的，只注意桌子面上事，譬如宰...<br>— 钱穆 · 《钱穆国学作品集》 · p50	钱穆 钱穆国学作品集 历代政治得失清代 命题
关于「历代政治得失·清代」：二 明代考试制度考试制度自唐历宋…？	二 明代考试制度考试制度自唐历宋，还可说没有大变动。到明代，变动就大了。后来清代的考试，从明代沿下。现在我们且讲其间两点重要的。（一）进士与翰林院首先讲进士及第和翰林院。唐、宋两代的考试，由民间先在地方政府呈报，由地方送上中央；这些人就叫“进士”。考取后称“进士及第”。譬如你是山东人，便向山东省政府报名，他把你送到中央，你就是山东省进士。考试录取，就叫进士及第。因此主要的考试只有一次。到了明代，殆因报考的人数更多了，才分成几次考。第一是府县考。录取了叫“入学”，又叫“县学生”，俗名又叫做“秀才”。照理，县学生该赴县学读书；但有名无实，并无正式的县学。其次是省试，考试地点在各<br>— 钱穆 · 《钱穆国学作品集》 · p52	钱穆 钱穆国学作品集 历代政治得失清代 命题
关于「历代政治得失·清代」：（二）八股文其次我们要讲及八股文…？	（二）八股文其次我们要讲及八股文。这是明代考试制度里最坏的一件事。从明代下半期到清代末期，三四百年间，八股文考试真是中国历史上最斲丧人才的。大家知道，八股文没有什么意思；但为什么政府偏要用此来考试呢？当然有人要说，这岂不是专制皇帝故意的愚民政策吗？然而明代推行八股文，早已在衰世。那时的皇帝，那里会用心创造出这样用意刻毒的制度来？当知任何一制度，很难说由一二人所发明，所制定。正因当时应考人太多了，录取标准总成为问题。从前唐代考试，一定要考律诗，就因为古诗不容易定标准，判优劣；律诗要限定字句，平平仄仄，要对得工整，一字不合法度就不取。标准较易具体而客观。宋代不考诗赋考“经义”。仁义<br>— 钱穆 · 《钱穆国学作品集》 · p53	钱穆 钱穆国学作品集 历代政治得失清代 命题
关于「历代政治得失·清代」：但一旦边境闯出乱子来，要他们仓皇跑出关外去…？	但一旦边境闯出乱子来，要他们仓皇跑出关外去，军装就是军队的生命，我们也不能不承认物质条件之重要。物质条件配不上，单靠精神，那能持久？我们的武力方面，经过几百年太平，也该会衰落的。突然出来一个满清，抵不住，也不足为怪。站在历史立场看，应该有一历史的说法。所谓历史的说法，便是根据历史，把具体事实来说明。我们不要说中国民族衰老了，它的文化不行了，那些空洞话。我们要分析那时的具体事况。换言之，我们要找出历史材料，来说明当时究竟失败在那里。当然我上面之所说，只是历史事实中一小节。但总是比较落实的。第五讲 清代一 制度与法术我们讲政治制度，有一些确实是制度，有一些则只能叫做事件或法术。制度指政治而言；法术只是些事情或手段，不好说是政治。大抵制度是出之于公的，在公的用心下形成的一些度量分寸是制度。而法术则出之于私，因此没有一定恰好的节限。所谓方法与权术，二者之间，当然又不能仔细分。而且一个制度之成立，也当然有许多复杂关系，总不免夹带有当时一些私意的。要说建立一制度，而绝对地大公无私，不仅古代历史未之有；就是将来的历史，要说一个国家建立某项制度，而绝无人事关系，绝无私心夹杂，恐怕这希望也还远。不过公私...<br>— 钱穆 · 《钱穆国学作品集》 · p55	钱穆 钱穆国学作品集 历代政治得失清代 命题
关于「历代政治得失·士大夫」：会引起土地兼并，贫富不平等，耕者不能有其田…？	会引起土地兼并，贫富不平等，耕者不能有其田，而奖励了地主的剥削。总之，这一制度之变更，是中国田赋制度上的最大变更；这是中国历史上经济制度、土地制度古今之变的一个至大项目。两税制结束了历史上田赋制度之上半段，而以后也就只能沿着这个制度稍事修改，继续运用下去。这虽不能说是历史上之必然趋势，然而也实在有种种条件在引诱，在逼迫，而始形成此一大变动。中国历史上的经济与文化基础，一向安放在农村，并不安放在都市。先秦时代的封建贵族，唐以前的大家门第，到中唐以后逐渐又在变，变到既没有封建，又没有门第。而城市工商资本，在中国历史传统上，又始终不使它成为主要的文化命脉。一辈士大夫智识分子，还可退到农村做<br>— 钱穆 · 《钱穆国学作品集》 · p32	钱穆 钱穆国学作品集 历代政治得失士大 命题
关于「历代政治得失·士人」：这一故事，还可想象赵普到底还有一些宰相大臣传统的风度…？	这一故事，还可想象赵普到底还有一些宰相大臣传统的风度。但实际上，赵普并不是一个地道读书人。只因宋太祖信赖他，同时也并无其他像样人物，他才做了宰相。在他做了宰相以后，太祖还时时告诫他，说：“你做了宰相，该抽空读书。”所以他才读《论语》。后来人却说赵普以半部《论语》治天下。大概他读《论语》，也没有好好仔细读。然而赵普确已是宋代开国一好宰相，即就前讲故事便可见。这并不是赵普个人如何般杰出，这只是一个传统的历史习惯该如此，当如此，而赵普也如此了。那时相权虽低，我们仍该根据历史事实，不能单凭自己想象，骂中国传统政治全是帝王专制与独裁。而且宋王室家训相传，要尽量优假士人，不许开诛戮朝官之戒。而北宋诸帝，也比较无暴虐，无专擅。宋代制度之缺点，在散、在弱，不在专与暴。直到南宋宁宗时，已快亡国，皇帝时时下手条，当时称为“御札”，还激起朝臣愤慨，说：“事不出中书，是为乱政。”可见宋代相权，还有它传统客观的地位。我们此刻只根据历史来说宋不如唐，所谓宋代宰相失职，一切仍是制度问题。并不是只有皇帝专制，更不要制度。（四）谏垣与政府之水火现在再讲到宋代的监察官。其先在汉代，监察权由副宰相御史大夫来行使。当时御史大...<br>— 钱穆 · 《钱穆国学作品集》 · p37	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士大夫」：。并且又把将官和军队分开了，军队一批批调防…？	。并且又把将官和军队分开了，军队一批批调防，将官还是在那里不动。如是则兵不习将，将不习兵。这也是怕军人拥兵自重；然而缓急之际，兵将不相习，也难运用。所以整个宋代，都是不得不用兵，而又看不起兵；如何叫武人立功？宋代武将最有名的如狄青，因其是行伍出身，所以得军心，受一般兵卒之崇拜。但朝廷又提防他要做宋太祖第二，又要黄袍加身，于是立了大功也不重用。结果宋代成为一个因养兵而亡国的朝代。然而宋代开国时，中国社会承袭唐末五代，已饱受军人之祸了；所以宋代自开国起就知尚文轻武。宋太祖临死有遗嘱告诉他后人说：你们子孙相传，绝对不能杀一个读书人。他们牢守此家训，都知尊重文臣士大夫。直到南宋，还是守着“不杀士大夫”的遗训。岂止不杀，宋王室实在是懂得优奖文人<br>— 钱穆 · 《钱穆国学作品集》 · p42	钱穆 钱穆国学作品集 历代政治得失士大 命题
关于「历代政治得失·士人」：一种是“军人政权”。而往往这两者间又不容易区分：因贵族大半就是军人…？	一种是“军人政权”。而往往这两者间又不容易区分：因贵族大半就是军人，军人掌权也就成为贵族了。今天共产党批评西方民主政治是资产阶级的政权。当然英美社会上有许多工商大资本家都在拥护这政权。而共产党自身则称为“无产阶级专政”。以上所说，神权、王权、资产阶级乃及无产阶级，只要说到政权，则全是集体来掌握的。可是我们中国历史从汉代起，就不能叫皇权，因皇帝一个人不可能掌握一个国家的大权。也不能说它是贵族政权，因自汉代起，已没有显然的贵族。说是军人政权吗？我们也看不出汉政府以下，是由军人掌握的。说是资产阶级的政权吗？中国一向没有资产阶级。所以若说政权，则中国应该是一种“士人政权”，政府大权都掌握在读书人“士”手里。从汉到明都如此。而在考试制度下，读书人跑入政府，也有种种规定。在制度规定上，是绝没有世袭特权的。因此中国社会上的读书人“士”只是一种流品，而不成为阶级。现在再问中国政治何以特地会发展出这一种制度来，把政权交付给一辈读书人“士”，而存心防止贵族军人与富人穷人的一切专政呢？这便该进一步说到中国的政治理想之重“职责”而不重“主权”之一点上。此属政治思想的范围，但制度与思想实为一体之两面，故附带在此...<br>— 钱穆 · 《钱穆国学作品集》 · p56	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士人」：该在我们，该不在皇室而该在民众。这是近代西方政治思想上偏重主权论之所由来…？	该在我们，该不在皇室而该在民众。这是近代西方政治思想上偏重主权论之所由来。中国历史里的传统政权，据我上面历次所讲，早已不在皇帝了。皇帝个人，并不能掌握政权。仅至明代废了宰相以后，皇帝在政府的权是特别的重了。但也并不是在当时政治制度里，把整个主权交付给皇帝；皇帝也并不能说国家属于我。中国皇帝向来没有讲过“朕即国家”这句话，即是明、清两代的皇帝也都不敢讲。单只是皇帝代替了宰相。那仍是制度上的改变，不是理论上的翻新。只有部族政权，才始是把另一批人来代替读书人，那便是元代的蒙古人与清代的满洲人。他们才始是当时政权的实际掌握人。但在表面上，则单说清代一代，仍然像是士人政权，仍然说政权该交付与读书人。这是中国传统的政治理论，满洲人也了解，并不曾正式反对这理论。他们只在此理论之下，另用一种法术，把满洲部族来凌驾中国读书人。若说他们是专制，则该是部族专制，而仍非皇帝专制。我们明白得这一点，才可来讲清代的制度。三 清代部族政权下的政府（一）清代中央政府上面说到清代政治，和中国传统政治不同，因它背后有一批特别拥护皇帝的；这便是皇帝的同部族，就是满洲人。照理皇帝是一国元首，他该获到全国民众之拥护，不该在全国...<br>— 钱穆 · 《钱穆国学作品集》 · p57	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士人政府」：五 春秋時期之一般文化狀態第五章 軍國鬪爭之新局面戰國始末一 戰國年歷及分期二 …？	五 春秋時期之一般文化狀態第五章 軍國鬪爭之新局面戰國始末一 戰國年歷及分期二 從宗法封建到新軍國之種種變遷第六章 民間自由學術之興起先秦諸子一 春秋時代之貴族學二 儒墨兩家之興起三 學術路向之轉變四 士氣高張五 貴族養賢六 平民學者間之反動思想第三編 秦漢之部第七章 大一統政府之創建秦代興亡及漢室初起一 秦漢帝系及年歷二 國家民族之搏成三 第一次統一政府之出現及其覆滅四 平民政府之產生第八章 統一政府文治之演進由漢武帝到王莽一 西漢初年之社會二 西漢初年的政府三 西漢初年的士人與學術四 中央政府文治思想之開始五 漢武一朝之復古更化六 士人政府之出現昭宣元成一段七 漢儒之政治思想八 王莽受禪與變法第九章 統一政府之墮落東漢興亡一 東漢諸帝及年歷<br>— 钱穆 · 《钱穆国学作品集》 · p78	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士人」：第二十五章 盛運中之衰象（上）唐代租稅制度與兵役制度之廢弛一 由租庸調制到兩稅制…？	第二十五章 盛運中之衰象（上）唐代租稅制度與兵役制度之廢弛一 由租庸調制到兩稅制二 自府兵到方鎭與禁兵第二十六章 盛運中之衰象（下）唐代政府官吏與士人之腐化一 政權之無限止的解放二 政府組織之無限止的擴大第二十七章 新的統一盛運下之對外姿態唐初武功及中葉以後之外患一 安史之亂以前二 安史之亂以後第二十八章 大時代之沒落唐中葉以後政治社會之各方面一 唐中葉以後之藩鎭第二十九章 大時代之沒落（續）二 唐中葉以後之宦官三 唐中葉以後之朝士與朋黨第三十章 黑暗時代之大動搖黃巢之亂以及五代十國一 流寇與唐室之傾覆二 五代十國三 契丹之興起四 中原民衆之疾苦五 中國之南北分裂返回总目录錢穆先生全集<br>— 钱穆 · 《钱穆国学作品集》 · p82	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士人政府」：民，乃非一姓一家之力所能專制。故秦始皇始一海內…？	民，乃非一姓一家之力所能專制。故秦始皇始一海內，而李斯、蒙恬之屬，皆以游士擅政，秦之子弟宗戚，一無預焉。漢初若稍稍欲返古貴族分割宰制之遺意，然卒無奈潮流之趨勢何！故公孫弘以布衣為相封侯，遂破以軍功封侯拜相之成例，而變相之貴族擅權制，終以告歇。博士弟子，補郎、補吏，為入仕正軌，而世襲任廕之恩亦替。自此以往，入仕得官，遂有一公開客觀之標準。「王室」與「政府」逐步分離，「民眾」與「政府」則逐步接近。政權逐步解放，而國家疆域亦逐步擴大，社會文化亦逐步普及。總觀國史，政制演進，約得三級：由封建而躋統一，一也。此在秦、漢完成之。由宗室、外戚、軍人所組之政府，漸變而為士人政府，二也。此自西漢中葉以下，迄於東漢完成之。由士族門第再變而為科舉競選，三也。此在隋、唐兩代完成之。惟其如此，「考試」與「銓選」，遂為維持中國歷代政府綱紀之兩大骨幹。全國政事付之官吏，而官吏之選拔與任用，則一惟禮部之考試與吏部之銓選是問。此二者，皆有客觀之法規，為公開的準繩，有皇帝王室代表。所不能搖，宰相政府首領。所不能動者。若於此等政制後面推尋其意義，此即禮運所謂「天下為公，選賢與能」之旨。就全國民眾施以一種合理的教育，復於此種...<br>— 钱穆 · 《钱穆国学作品集》 · p91	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士人」：相，肆意破壞，輕言改革，仍自有其應食之惡果也…？	相，肆意破壞，輕言改革，仍自有其應食之惡果也。一〇請再言社會組織。近人率好言中國為「封建社會」，不知其意何居？以政制言，中國自秦以下，即為中央統一之局，其下郡、縣相遞轄，更無世襲之封君，此不足以言「封建」。以學術言，自先秦儒、墨唱始，學術流於民間，既不為貴族世家所獨擅，又不為宗教寺廟所專有。平民社會傳播學術之機會，既易且廣，而學業即為從政之階梯，白衣卿相，自秦以來即爾。既無特殊之貴族階級，是亦不足以言「封建」。若就經濟情況而論，中國雖稱以農立國，然工商業之發展，戰國、秦、漢以來，已有可觀。惟在上者不斷加以節制，不使有甚貧、甚富之判。又政府既獎勵學術，重用士人，西漢之季，遂有「遺子黃金滿籯，不如一經」之語。於是前漢貨殖、游俠中人，後漢多走入儒林、獨行傳中去。所以家庭溫飽，即從師問學，而一登仕宦，則束身禮義之中。厚積為富，其勢不長，然亦非有世襲之貴人也。井田制既廢，民間田畝得自由買賣，於是而有兼併。然即如前漢封君，亦僅於衣租食稅而止。其封邑與封戶之統治，仍由國家特派官吏。以國家法律而論，封君之與封戶，實同為國家之公民。後世如佃戶欠租，田主亦惟送官法辦，則佃戶之賣田納租於田主，亦一種經濟契約...<br>— 钱穆 · 《钱穆国学作品集》 · p93	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士人」：之病徵。宋儒講學，即針對此病態而發…？	之病徵。宋儒講學，即針對此病態而發。然而宋之為病，尚不止於此。宋人不能自解救，而招致蒙古之入主，一切政制，為急劇之退轉，益與後世中國以莫大之創傷。明祖崛起草澤，懲元政廢弛，罷宰相，尊君權，不知善為藥療，而轉益其病。淸人入關，盜僧主人，箝束猜防，無所不用其極，仍襲明制而加厲。故中國政制之廢宰相，統「政府」於「王室」之下，眞不免為獨夫專制之黑暗所籠罩者，其事乃起於明而完成於淸，則相沿亦已六百年之久。明儒尚承兩宋遺緒，王室專制於上，而士大夫抗爭彌縫於下，君臣常若水火，而世途猶賴有所匡繫。故明之亡而民間之學術氣節，尚足照耀光輝於前古。淸人又嚴加摧抑，宋、明七百年士人書院民間自由講學之風遂熸。於是士大夫怵於焚坑之酷，上之為訓詁、考據，自藏於故紙堆中以避禍，下之為八股、小楷，惟利祿是趨。於是政府與民間所賴以溝貫之橋樑遂腐斷，所賴以流通之血脈遂枯絕。中國之幸免於亂者，亦惟滿淸諸豪酋猜防壓制、誘脅愚弄之力。此稍讀康、雍、乾三朝史略，可以知之。故使世運益敗壞於冥冥漠漠之中，而姑以博一時之安寧。此乃斵喪我民族永久之元氣，而以換造彼目前之榮華者也。逮滿族統治之力既衰，而中國政治、社會之百病，遂全部暴露。論者...<br>— 钱穆 · 《钱穆国学作品集》 · p95	钱穆 钱穆国学作品集 历代政治得失士人 命题
关于「历代政治得失·士大夫」：既懸仕宦為鵠的，則從事於投選者，往往忘其義命而徒志於身家之富貴與溫飽…？	既懸仕宦為鵠的，則從事於投選者，往往忘其義命而徒志於身家之富貴與溫飽，三也。此三者，厥為中唐以來中國政治、社會走入一新境後所易犯之病徵。宋儒講學，即針對此病態而發。然而宋之為病，尚不止於此。宋人不能自解救，而招致蒙古之入主，一切政制，為急劇之退轉，益與後世中國以莫大之創傷。明祖崛起草澤，懲元政廢弛，罷宰相，尊君權，不知善為藥療，而轉益其病。淸人入關，盜僧主人，箝束猜防，無所不用其極，仍襲明制而加厲。故中國政制之廢宰相，統「政府」於「王室」之下，眞不免為獨夫專制之黑暗所籠罩者，其事乃起於明而完成於淸，則相沿亦已六百年之久。明儒尚承兩宋遺緒，王室專制於上，而士大夫抗爭彌縫於下，君臣常若水火，而世途猶賴有所匡繫。故明之亡而民間之學術氣節，尚足照耀光輝於前古。淸人又嚴加摧抑，宋、明七百年士人書院民間自由講學之風遂熸。於是士大夫怵於焚坑之酷，上之為訓詁、考據，自藏於故紙堆中以避禍，下之為八股、小楷，惟利祿是趨。於是政府與民間所賴以溝貫之橋樑遂腐斷，所賴以流通之血脈遂枯絕。中國之幸免於亂者，亦惟滿淸諸豪酋猜防壓制、誘脅愚弄之力。此稍讀康、雍、乾三朝史略，可以知之。故使世運益敗壞於冥冥漠漠之中，而姑...<br>— 钱穆 · 《钱穆国学作品集》 · p95	钱穆 钱穆国学作品集 历代政治得失士大 命题
关于「历代政治得失·士大夫」：割據勢力之下而互為利用。此輩於前淸末葉…？	割據勢力之下而互為利用。此輩於前淸末葉，既力阻開新之運，又於民國初年，加倍搗亂之功。此蓋滿淸長期部族統治之智識階級，日愚日腐，而驟遇政治中心大動搖之後所應有之紛擾。然此特一時病態，不得謂此乃代表我民族國家數千年文化正統而為其最後之結晶。若果如是，則中國文化亦萬不能綿歷此數千年之久，而早當於過去歷史中煙消灰滅，先昔人之枯骨而腐朽矣。此又民國以來，社會中堅勢力未能形成之難局，三也。此一點，日本明治維新較中國又佔幾許便宜。日本政權遞禪，自藩府還之天皇，既不如中國變動之劇。而日本在藩府統治下之封建道德，如武士道之忠君敬上、守信立節，移之於尊王攘夷，其道為順。中國士大夫立身處世之綱領節目，久已在長期部族統治之猜防壓制、誘脅愚弄下變色。油滑、貪汚、不負責任，久成滿淸末年官場乃至儒林之風氣。一旦政體更革，名為「民主」，實則全須士大夫從政者良心自負責任，而中國士大夫無此素養。既昧心禍國，又以「民權」之說諉罪卸責。此其病乃深中於士大夫之良心，固非睡獅之喻所得擬也。凡此皆輓近中國之病，而尤莫病於士大夫之無識。士大夫無識，乃不見其為病，急於強起急走以效人之所為。跳踉叫噪，踴躍憤興，而病乃日滋。於是轉而疑及於...<br>— 钱穆 · 《钱穆国学作品集》 · p96	钱穆 钱穆国学作品集 历代政治得失士大 命题
关于「历代政治得失·选举制度」：调查的叫“刺史”。全国分为十三个调查区…？	调查的叫“刺史”。全国分为十三个调查区，每一区派一个刺史。平均每一刺史的调查区域，不会超过九个郡。他的调查项目也有限制，政府规定根据六条考察；六条以外，也就不多管。地方实际行政责任，是由太守负责的。政府派刺史来调查，不过当一个耳目。所以太守官俸二千石，而刺史原始只是俸给六百石的小官。根据政府规定项目调查，纵是小官也能称任。而且惟其官小，所以敢说敢讲，无所避忌。这些刺史，上属于御史丞。皇宫里还有十五个侍御史，专事劾奏中央乃及皇宫里的一切事情的。部刺史和侍御史的意见，都报告到副宰相御史大夫，副宰相再报告宰相。副宰相所辅助宰相的，便是这一个监察的责任。二 汉代选举制度上面讲了汉代中央和地方的许多官。但这许多官从那里来的呢？什么人才可以做宰相、御史大夫乃至这各部门的长官呢？这是讲中国政治制度上一个最主要的大题目。在古代封建世袭，天子之子为天子，公之子为公，卿之子为卿，大夫之子为大夫，做官人有一定的血统，自然不会发生有此问题。但到秦汉时代便不同了。封建世袭制度已推翻，谁该从政，谁不该从政呢？除却贵族世袭外，首先令人想到军人政治；谁握有兵权，谁就掌握政权，支配仕途。但汉代又并不然。其次令人想到富人...<br>— 钱穆 · 《钱穆国学作品集》 · p16	钱穆 钱穆国学作品集 历代政治得失选举 命题
关于「历代政治得失·选举制度」：长官的掾属。汉代官吏任用，有一限制…？	长官的掾属。汉代官吏任用，有一限制，地方长官定要由中央派；太守如是，县令也如是。但郡县掾属，必得本地人充当。譬如台北市的人，不能当台北市的市长；但台北市政府从市长以下的一切官，在汉代称为“掾属”的，那就绝对要用台北市的本地人。不过辟用掾属的权，则在长官手里，这叫做“辟署”。三公、九卿、郡太守、县令，这些是由皇帝由中央政府任命的。宰相下面的十三曹，就由宰相自己辟用。此外各衙门首长以下，全是吏，全由各衙门首长自己任用。现在这个太学生考了乙等，譬如他是会稽郡人，他便回到会稽，指定由郡县政府试用；这所谓“补吏”。补郎与补吏，是太学生毕业后应有的待遇。再说到汉代的选举制度，历史上称之谓“乡举里选”。当时各地方时时可以选举人才到中央。他们的选举，大体可分为两种，也可说是三种：一种是无定期的。譬如老皇帝死了，新皇帝即位，往往就下一道诏书，希望全国各地选举人才到朝廷；或是碰着大荒年，大水灾，或是大瘟疫，这表示政府行政失职，遭受天谴，也常下诏希望地方推举贤人，来向政府说话，或替国家做事。这些选举是无定期的，这样选举来的人，多半称为“贤良”。贤良选到了政府以后，照例由政府提出几个政治上重大的问题，向他们请...<br>— 钱穆 · 《钱穆国学作品集》 · p17	钱穆 钱穆国学作品集 历代政治得失选举 命题
关于「历代政治得失·察举」：，这叫“对策”。政府看了他们的意见…？	，这叫“对策”。政府看了他们的意见，再分别挑选任用。这是一个方式。这一种选举，既不定期，也无一定的选举机关。地方民意也可举，三公九卿、政府大僚也可举。所举则称为贤良，贤良是指有特出才能的人。第二种是特殊的选举。譬如政府今年要派人出使匈奴，出使西域，需要通外国语，能吃苦，能应变，所谓“出使绝域”的人；政府常常下诏征求。只要自问自己有此才干，可以自己报选。又如军队里用军事人才，或如黄河决口，需要晓习治水的人；大家知道有这种人才，大家可以举；自己觉得有把握，自己也可直接来应选。这是一种特殊的选举。后来又有一种有定期的选举，那就是选举“孝廉”。汉代一向有诏令地方察举孝子廉吏的。但地方政府有时并不注意这件事，应选人也不踊跃。汉武帝时，曾下了一次诏书，大意说：你们偌大一个郡，若说竟没有一个孝子、一个廉吏可以察举到朝廷，那是太说不过去的事。而且地方长官的职责，不仅在管理行政，还该替国家物色人才。若一年之内，连一个孝子、一个廉吏都选不出，可见是没有尽到长官的责任。于是汉武帝就下令叫大家公议，不举孝子廉吏的地方长官应如何处罚。这一来，就无形中形成了一种有定期的选举。无论如何，每郡每年都要举出一个两个孝子...<br>— 钱穆 · 《钱穆国学作品集》 · p17	钱穆 钱穆国学作品集 历代政治得失察举 命题
关于「历代政治得失·察举」：间疾苦，所以能订出这一法规。近代的中国人…？	间疾苦，所以能订出这一法规。近代的中国人，往往蔑视自己已往的政治传统，又说中国没有成套的政治理论，没有大的政治思想家。当然在中国已往著作里，很少有专讲政治理论的书，也很少专以政治思想而成名的人物。这并不是中国人对政治无理论，无思想。只因中国读书人多半做了官，他们对政治上的理论和思想，早可在实际政治中表现；用不着凭空著书，脱离现实，来完成他书本上的一套空理论。于是中国人的政治理论，早和现实政治融化合一了。否则为什么皇帝和宰相定要分权呢？为什么仕途必经察举和考试呢？为什么田租该力求减轻呢？为什么商业资本要加节制呢？为什么国民兵役要到二十三岁才开始呢？所以我们要研究中国已往的政治思想，便该注意已往的政治制度。中国决不是一个无制度的国家，而每一制度之后面，也必有其所以然的理论和思想，那可轻轻用“专制黑暗”等字面把来一笔抹杀呢？汉代的国民兵役，又分几种：一种是到中央作卫兵，一种是到边郡作戍卒，一种是在原地方服兵役。每一国民都该轮到这三种。只有第三种，从二十岁便开始了。汉代中央军队有两支：一称南军，一称北军。南军是皇宫的卫队，北军是首都的卫戍部队。当时南北军全部军队合共不到七万人。各地方壮丁轮流到...<br>— 钱穆 · 《钱穆国学作品集》 · p20	钱穆 钱穆国学作品集 历代政治得失察举 命题
关于「历代政治得失·察举」：有事无政”，这是已往的历史意见。汉光武自身是一好皇帝…？	有事无政”，这是已往的历史意见。汉光武自身是一好皇帝，明帝、章帝都好；然而只是人事好，没有立下好制度。因此皇帝好，事情也做得好。皇帝坏了，而政治上并不曾有管束皇帝的制度。这是东汉政治制度上的一个大问题。也是将来中国政治制度史上一个大问题。选举在汉代，也发生了问题。照汉代原来的制度，在汉武帝时，只叫地方长官每年要选举些孝子廉吏；这已经讲过了。但后来孝廉充斥仕途，别的进仕之路都为之阻塞了，于是大家都争要为孝廉。本来所谓孝廉，一种是孝子，另一种是廉吏；后来规定每郡满二十万户口的只能举一个，如是则孝廉不分，仅成一个参政入仕的资格而已。后来又因请托舞弊，逼得朝廷于察举孝廉后再加上一番考试；如是则全失却原来察举孝廉之用意。但中国政权，却因此开放给全国各地了。从此以后，无论选举或考试，都是分区定额的。经济文化落后的地区和经济文化进步的地区，都一样照人口比例来考选。因此中央政府里，永远有全国各地域人民之参加，不致偏荣偏枯。因此中国政府，始终是代表着全国性的，全国人民都有跑进政府的希望。而且实际上，也是全国各地永远都有人跑进中央政府的。又汉制郡县长官，例须避用本郡本县人。如是则中央政府既是绝对的代表全国...<br>— 钱穆 · 《钱穆国学作品集》 · p22	钱穆 钱穆国学作品集 历代政治得失察举 命题
关于「历代政治得失·选举制度」：每一郡必有几个像样的家庭，这便造成了将来之所谓“世族门第”…？	每一郡必有几个像样的家庭，这便造成了将来之所谓“世族门第”，也便是世族门第必然带有“郡望”之来历了。当时的大门第，依然平均分配在全国各地，大概是每郡都有几家有声望的。我无以名之，名之曰“门第的社会”。这并非封建社会，也并非资本主义的社会，但一样有不平等。虽非封建贵族，而有书生贵族。虽非工商业资本，而有书籍资本。国家的政治制度，虽并没有对那些家庭许下世袭特权；但他们因有家庭凭借，无异于有世袭的特权了。中国魏晋以下门第社会之起因，最主要的自然要追溯到汉代之察举制度。但就汉代察举制度之原始用意言，实在不好算是一种坏制度。但日子久了，那制度就变坏了。这不止是汉代选举制度如是；我们可以说，古今中外一切制度，都必如是。否则一项好制度，若能永远好下去，便将使政治窒息，再不需后代人来努力政治了。惟其一切制度都不会永久好下去，才使我们在政治上要继续努力，永久改进。制度也只是历史事项中之一目，人类整部历史便没有百年不变的，那能有一项制度经过一两百年还算得是好制度呢？让我们再来看汉代的制度：他们将政府和皇室划分，将宰相和皇帝并列。这不好说全出帝王私心，也不能怪他们安排得未尽妥贴。当知任何一制度，也决不会尽善...<br>— 钱穆 · 《钱穆国学作品集》 · p23	钱穆 钱穆国学作品集 历代政治得失选举 命题
关于「历代政治得失·察举」：天下，各地方经他察举的，便是他的门生故吏…？	天下，各地方经他察举的，便是他的门生故吏；将来在政治上得意，至少对他原来的举主，要报些私恩。若有人来到他的郡里做太守，必然也会察举他的后人。因此察举过人的子孙，便有易于被人察举之可能了。上面说过，汉代选举，是分郡限额的，每郡只有几个额；于是却永远落在几个家庭里。如是则每一郡必有几个像样的家庭，这便造成了将来之所谓“世族门第”，也便是世族门第必然带有“郡望”之来历了。当时的大门第，依然平均分配在全国各地，大概是每郡都有几家有声望的。我无以名之，名之曰“门第的社会”。这并非封建社会，也并非资本主义的社会，但一样有不平等。虽非封建贵族，而有书生贵族。虽非工商业资本，而有书籍资本。<br>— 钱穆 · 《钱穆国学作品集》 · p23	钱穆 钱穆国学作品集 历代政治得失察举 命题
